macd_line,future_price,sma,vwap,macd_histogram,macd_signal,rsi_14,price
-0.1569276147727407,147.05819702148438,146.79600219726564,147.29808446690836,0.0050560526820377,-0.1619836674547785,49.34525769025946,147.02000427246094
-0.1319870641434022,146.94000244140625,146.8116424560547,147.29345611091986,0.023997282649101,-0.1559843467925032,50.09698817979825,147.05819702148438
-0.1203712480822503,146.5760040283203,146.84564208984375,147.28214236359423,0.0284904789682023,-0.1488617270504526,47.73602282735384,146.94000244140625
-0.1389356958237613,146.69000244140625,146.86884155273438,147.27079639617463,0.007940824981353,-0.1468765208051144,41.28335135528827,146.5760040283203
-0.142803287787359,146.7050018310547,146.85684204101562,147.25873288815777,0.0032585864142042,-0.1460618742015633,43.84356862124929,146.69000244140625
-0.1430095320285715,146.5800018310547,146.79384155273436,147.25522501986975,0.0024418737383933,-0.1454514057669649,44.18839425660965,146.7050018310547
-0.1515128911118495,146.6750030517578,146.69820251464844,147.24923979803356,-0.0048491882759076,-0.1466637028359418,41.88041385123447,146.5800018310547
-0.1488699794416561,146.55999755859375,146.64520263671875,147.24533784406896,-0.0017650212845713,-0.1471049581570847,44.263119590220526,146.6750030517578
-0.1542770255428536,146.47360229492188,146.64200134277343,147.23695940833858,-0.005737653908615,-0.1485393716342385,42.01742146221185,146.55999755859375
-0.1636471023476531,146.35000610351562,146.59872131347657,147.18165656588312,-0.0120861845707316,-0.1515609177769214,40.36079313543067,146.47360229492188
-0.1789829316106193,146.75,146.52772216796876,147.16701877868695,-0.0219376110669582,-0.157045320543661,38.0495529402469,146.35000610351562
-0.157050145910631,146.74000549316406,146.5617218017578,147.1546517947383,-3.860293575991269e-06,-0.157046285617055,48.35657857750543,146.75
-0.1388738767946051,146.63499450683594,146.57472229003906,147.14559637730738,0.0145379270579599,-0.1534118038525651,48.14105380639951,146.74000549316406
-0.1314275466039873,146.67990112304688,146.5897216796875,147.1414884011428,0.0175874057988622,-0.1490149524028495,45.82979999192076,146.63499450683594
-0.1205134832343901,146.72000122070312,146.6309814453125,147.13857479163823,0.0228011753347675,-0.1433146585691577,47.00160419025416,146.67990112304688
-0.1073903376675389,146.69500732421875,146.70498046875,147.1356216492086,0.028739456721295,-0.1361297943888339,48.08163318595482,146.72000122070312
-0.0978786645051741,146.6699981689453,146.69398193359376,147.1331226351653,0.0306009039069278,-0.1284795684121019,47.43281235305291,146.69500732421875
-0.0913061048755139,146.8000030517578,146.67998046875,147.12683819878598,0.0297387708292704,-0.1210448757047843,46.75297570485458,146.6699981689453
-0.0747453782760771,146.89500427246094,146.71298217773438,147.12283875864554,0.0370395979429657,-0.1117849762190429,50.70798571877831,146.8000030517578
-0.0533402058896115,147.04010009765625,146.7560028076172,147.1211353921424,0.0467558162635451,-0.1000960221531566,53.43013198632647,146.89500427246094
-0.0243873103474356,147.25999450683594,146.8200225830078,147.12051412390284,0.0605669694445767,-0.0849542797920124,57.30799004060217,147.04010009765625
0.0161159345884982,147.38999938964844,146.93302001953126,147.1288998550367,0.0808561715044085,-0.0647402369159103,62.41581485838457,147.25999450683594
0.0580363486562589,147.25,147.07702026367187,147.13396029795553,0.0982212684577354,-0.0401849198014764,65.07618025204252,147.38999938964844
0.0790505525418723,146.9123992919922,147.16701965332032,147.13570242499284,0.095388377874679,-0.0163378253328067,60.13937260991244,147.25
0.0676827007873441,147.17999267578125,147.17049865722657,147.1308834104809,0.0672164208961207,0.0004662798912234,50.24137092367087,146.9123992919922
